"Crash ID","City","Crash Date","Crash Death Count","Weather Condition","Vehicle Make","Vehicle Model Name","Vehicle Model Year","Person Death Count","Person Helmet"
"19510232","OUTSIDE CITY LIMITS","2023-04-24","0","1 - CLEAR","HARLEY-DAVIDSON","FLHTK (HARLEY-DAVIDSON)","2017","0","1 - NOT WORN"
"19522024","OUTSIDE CITY LIMITS","2023-04-24","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2005","0","2 - WORN, DAMAGED"
"19522024","OUTSIDE CITY LIMITS","2023-04-24","0","1 - CLEAR","FORD","F350 (FORD)","2019","0","97 - NOT APPLICABLE"
"19522024","OUTSIDE CITY LIMITS","2023-04-24","0","1 - CLEAR","FORD","F350 (FORD)","2019","0","97 - NOT APPLICABLE"
"19526430","OUTSIDE CITY LIMITS","2023-04-24","0","1 - CLEAR","HARLEY-DAVIDSON","FLHXS (HARLEY-DAVIDSON)","2017","0","2 - WORN, DAMAGED"
"19530486","SHERMAN","2023-04-24","1","1 - CLEAR","HARLEY-DAVIDSON","FXD (HARLEY-DAVIDSON)","2012","1","1 - NOT WORN"
"19510361","AMARILLO","2023-04-25","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","1996","0","1 - NOT WORN"
"19527250","OUTSIDE CITY LIMITS","2023-04-25","1","1 - CLEAR","GMC","YUKON (GMC)","2022","0","97 - NOT APPLICABLE"
"19527250","OUTSIDE CITY LIMITS","2023-04-25","1","1 - CLEAR","YAMAHA","XVS1300 (YAMAHA)","2013","1","3 - WORN, NOT DAMAGED"
"19552862","FORT WORTH","2023-04-25","1","2 - CLOUDY","CHEVROLET","CORVETTE (CHEVROLET)","2011","0","97 - NOT APPLICABLE"
"19552862","FORT WORTH","2023-04-25","1","2 - CLOUDY","CHEVROLET","CORVETTE (CHEVROLET)","2011","0","97 - NOT APPLICABLE"
"19552862","FORT WORTH","2023-04-25","1","2 - CLOUDY","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","2007","1","1 - NOT WORN"
"19509837","DALLAS","2023-04-26","0","2 - CLOUDY","SUZUKI","GSX-R600 (SUZUKI)","2002","0","1 - NOT WORN"
"19509837","DALLAS","2023-04-26","0","2 - CLOUDY","MERCURY","GRAND MARQUIS (MERCURY)","2004","0","97 - NOT APPLICABLE"
"19511971","EL PASO","2023-04-26","0","1 - CLEAR","FREIGHTLINER","UNKNOWN (FREIGHTLINER)","2014","0","97 - NOT APPLICABLE"
"19511971","EL PASO","2023-04-26","0","1 - CLEAR","SUZUKI","GSX-R1000 (SUZUKI)","2006","0","4 - WORN, UNK DAMAGE"
"19512242","OUTSIDE CITY LIMITS","2023-04-26","0","2 - CLOUDY","HONDA","CBR600 (HONDA)","2016","0","2 - WORN, DAMAGED"
"19512242","OUTSIDE CITY LIMITS","2023-04-26","0","2 - CLOUDY","LEXUS","RX (LEXUS)","2021","0","97 - NOT APPLICABLE"
"19512544","OUTSIDE CITY LIMITS","2023-04-26","0","2 - CLOUDY","TRIUMPH MOTORCYCLE","SPEED TRIPLE (TRIUMPH MOTORCYCLE)","2010","0","2 - WORN, DAMAGED"
"19512544","OUTSIDE CITY LIMITS","2023-04-26","0","2 - CLOUDY","TOYOTA","COROLLA (TOYOTA)","2021","0","97 - NOT APPLICABLE"
"19515200","HOUSTON","2023-04-26","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","97 - NOT APPLICABLE"
"19515200","HOUSTON","2023-04-26","0","1 - CLEAR","HONDA","CMX250 (HONDA)","2022","0","3 - WORN, NOT DAMAGED"
"19523951","OUTSIDE CITY LIMITS","2023-04-26","0","1 - CLEAR","CAN-AM","RYKER (CAN-AM)","2020","0","1 - NOT WORN"
"19524004","OUTSIDE CITY LIMITS","2023-04-26","0","1 - CLEAR","FORD","F150 (FORD)","1993","0","97 - NOT APPLICABLE"
"19524004","OUTSIDE CITY LIMITS","2023-04-26","0","1 - CLEAR","KAWASAKI","EX500 (KAWASAKI)","2006","0","99 - UNKNOWN IF WORN"
"19524004","OUTSIDE CITY LIMITS","2023-04-26","0","1 - CLEAR","KAWASAKI","EX500 (KAWASAKI)","2006","0","1 - NOT WORN"
"19672012","FORT WORTH","2023-04-26","0","3 - RAIN","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","2022","0","2 - WORN, DAMAGED"
"19672012","FORT WORTH","2023-04-26","0","3 - RAIN","TOYOTA","RAV4 (TOYOTA)","2021","0","97 - NOT APPLICABLE"
"19672012","FORT WORTH","2023-04-26","0","3 - RAIN","TOYOTA","RAV4 (TOYOTA)","2021","0","97 - NOT APPLICABLE"
"19672012","FORT WORTH","2023-04-26","0","3 - RAIN","TOYOTA","RAV4 (TOYOTA)","2021","0","97 - NOT APPLICABLE"
"19513989","WHITEHOUSE","2023-04-27","0","1 - CLEAR","SUBARU","LEGACY (SUBARU)","2017","0","97 - NOT APPLICABLE"
"19513989","WHITEHOUSE","2023-04-27","0","1 - CLEAR","HONDA","VTX1300 (HONDA)","2004","0","4 - WORN, UNK DAMAGE"
"19514154","DALLAS","2023-04-27","0","1 - CLEAR","NISSAN","ALTIMA (NISSAN)","2019","0","97 - NOT APPLICABLE"
"19514154","DALLAS","2023-04-27","0","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2020","0","2 - WORN, DAMAGED"
"19514370","PORT ARTHUR","2023-04-27","0","3 - RAIN","YAMAHA","UNKNOWN (YAMAHA)","2016","0","2 - WORN, DAMAGED"
"19514370","PORT ARTHUR","2023-04-27","0","3 - RAIN","HONDA","ODYSSEY (HONDA)","2018","0","97 - NOT APPLICABLE"
"19514370","PORT ARTHUR","2023-04-27","0","3 - RAIN","HONDA","ODYSSEY (HONDA)","2018","0","97 - NOT APPLICABLE"
"19514370","PORT ARTHUR","2023-04-27","0","3 - RAIN","HONDA","ODYSSEY (HONDA)","2018","0","97 - NOT APPLICABLE"
"19515340","SAN ANTONIO","2023-04-27","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2000","0","1 - NOT WORN"
"19515340","SAN ANTONIO","2023-04-27","0","1 - CLEAR","NISSAN","ALTIMA (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19518479","CORPUS CHRISTI","2023-04-27","0","1 - CLEAR","TOYOTA","COROLLA (TOYOTA)","2015","0","97 - NOT APPLICABLE"
"19518479","CORPUS CHRISTI","2023-04-27","0","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2022","0","2 - WORN, DAMAGED"
"19519414","OUTSIDE CITY LIMITS","2023-04-27","0","1 - CLEAR","KAWASAKI","VN1500 (KAWASAKI)","2006","0","1 - NOT WORN"
"19519850","OUTSIDE CITY LIMITS","2023-04-27","0","1 - CLEAR","YAMAHA","YZFR3 (YAMAHA)","2017","0","3 - WORN, NOT DAMAGED"
"19521710","BRYAN","2023-04-27","1","1 - CLEAR","KAWASAKI","ZX600 (KAWASAKI)","2023","1","2 - WORN, DAMAGED"
"19521710","BRYAN","2023-04-27","1","1 - CLEAR","CADILLAC","CTS (CADILLAC)","2008","0","97 - NOT APPLICABLE"
"19533428","PLAINVIEW","2023-04-27","0","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2020","0","97 - NOT APPLICABLE"
"19533428","PLAINVIEW","2023-04-27","0","1 - CLEAR","HARLEY-DAVIDSON","XL1200 (HARLEY-DAVIDSON)","2005","0","1 - NOT WORN"
"19533467","OUTSIDE CITY LIMITS","2023-04-27","0","1 - CLEAR","HARLEY-DAVIDSON","FLHX (HARLEY-DAVIDSON)","2014","0","1 - NOT WORN"
"19533467","OUTSIDE CITY LIMITS","2023-04-27","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","97 - NOT APPLICABLE"
"19537526","COPPELL","2023-04-27","1","1 - CLEAR","TOYOTA","TACOMA (TOYOTA)","2017","0","97 - NOT APPLICABLE"
"19537526","COPPELL","2023-04-27","1","1 - CLEAR","YAMAHA","YZFR1 (YAMAHA)","2017","1","2 - WORN, DAMAGED"
"19514045","BRIDGE CITY","2023-04-28","0","1 - CLEAR","HONDA","CBR600 (HONDA)","2001","0","1 - NOT WORN"
"19515231","SAN ANTONIO","2023-04-28","0","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2019","0","99 - UNKNOWN IF WORN"
"19515231","SAN ANTONIO","2023-04-28","0","1 - CLEAR","FORD","F250 (FORD)","2020","0","97 - NOT APPLICABLE"
"19515231","SAN ANTONIO","2023-04-28","0","1 - CLEAR","FORD","F250 (FORD)","2020","0","97 - NOT APPLICABLE"
"19515292","LAKE JACKSON","2023-04-28","0","2 - CLOUDY","YAMAHA","MT03 (YAMAHA)","2022","0","2 - WORN, DAMAGED"
"19515481","OUTSIDE CITY LIMITS","2023-04-28","1","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2019","1","2 - WORN, DAMAGED"
"19519369","OUTSIDE CITY LIMITS","2023-04-28","1","2 - CLOUDY","SUZUKI","GSX1300 (SUZUKI)","2009","1","2 - WORN, DAMAGED"
"19527500","DALLAS","2023-04-28","0","1 - CLEAR","KAWASAKI","NINJA ZX (KAWASAKI)","2019","0","2 - WORN, DAMAGED"
"19530747","CONROE","2023-04-28","1","2 - CLOUDY","KAWASAKI","UNKNOWN (KAWASAKI)","2018","1","2 - WORN, DAMAGED"
"19530747","CONROE","2023-04-28","1","2 - CLOUDY","FORD","F650 (FORD)","2006","0","97 - NOT APPLICABLE"
"19537861","BURNET","2023-04-28","0","2 - CLOUDY","SUZUKI","UNKNOWN (SUZUKI)","2005","0","4 - WORN, UNK DAMAGE"
"19539158","DALLAS","2023-04-28","1","1 - CLEAR","KAWASAKI","EX400 (KAWASAKI)","2021","1","2 - WORN, DAMAGED"
"19551151","GUN BARREL CITY","2023-04-28","1","2 - CLOUDY","FORD","EDGE (FORD)","2017","0","97 - NOT APPLICABLE"
"19551151","GUN BARREL CITY","2023-04-28","1","2 - CLOUDY","FORD","EDGE (FORD)","2017","0","97 - NOT APPLICABLE"
"19551151","GUN BARREL CITY","2023-04-28","1","2 - CLOUDY","SUZUKI","GSX (SUZUKI)","2017","1","2 - WORN, DAMAGED"
"19551151","GUN BARREL CITY","2023-04-28","1","2 - CLOUDY","FREIGHTLINER","CASCADIA 113 (FREIGHTLINER)","1998","0","97 - NOT APPLICABLE"
"19555852","OUTSIDE CITY LIMITS","2023-04-28","0","2 - CLOUDY","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2023","0","3 - WORN, NOT DAMAGED"
"19555852","OUTSIDE CITY LIMITS","2023-04-28","0","2 - CLOUDY","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2023","0","3 - WORN, NOT DAMAGED"
"19562089","OUTSIDE CITY LIMITS","2023-04-28","0","1 - CLEAR","SUZUKI","UNKNOWN (SUZUKI)","2004","0","1 - NOT WORN"
"19517908","SAN ANTONIO","2023-04-29","0","1 - CLEAR","KAWASAKI","UNKNOWN (KAWASAKI)","2014","0","1 - NOT WORN"
"19517908","SAN ANTONIO","2023-04-29","0","1 - CLEAR","INTERNATIONAL","LT625 (INTERNATIONAL)","2020","0","97 - NOT APPLICABLE"
"19520626","OUTSIDE CITY LIMITS","2023-04-29","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2008","0","1 - NOT WORN"
"19525144","OUTSIDE CITY LIMITS","2023-04-29","0","1 - CLEAR","HONDA","GL1500 (HONDA)","1999","0","2 - WORN, DAMAGED"
"19525922","GRAPEVINE","2023-04-29","0","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2007","0","3 - WORN, NOT DAMAGED"
"19529184","ROCKWALL","2023-04-29","0","1 - CLEAR","HARLEY-DAVIDSON","FXD (HARLEY-DAVIDSON)","2007","0","1 - NOT WORN"
"19529184","ROCKWALL","2023-04-29","0","1 - CLEAR","HARLEY-DAVIDSON","FXD (HARLEY-DAVIDSON)","2007","0","1 - NOT WORN"
"19529184","ROCKWALL","2023-04-29","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19531504","OUTSIDE CITY LIMITS","2023-04-29","1","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","No Data","1","1 - NOT WORN"
"19532868","LUBBOCK","2023-04-29","1","1 - CLEAR","HARLEY-DAVIDSON","XL1200 (HARLEY-DAVIDSON)","2023","1","1 - NOT WORN"
"19538549","OUTSIDE CITY LIMITS","2023-04-29","1","1 - CLEAR","CADILLAC","ESCALADE (CADILLAC)","2015","0","97 - NOT APPLICABLE"
"19538549","OUTSIDE CITY LIMITS","2023-04-29","1","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2003","1","2 - WORN, DAMAGED"
"19543958","NEW BRAUNFELS","2023-04-29","0","1 - CLEAR","KAWASAKI","ZX1100 (KAWASAKI)","2008","0","2 - WORN, DAMAGED"
"19547807","OUTSIDE CITY LIMITS","2023-04-29","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2015","0","2 - WORN, DAMAGED"
"19611349","AMARILLO","2023-04-29","0","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2016","0","2 - WORN, DAMAGED"
"19611349","AMARILLO","2023-04-29","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2007","0","97 - NOT APPLICABLE"
"19517637","OUTSIDE CITY LIMITS","2023-04-30","0","1 - CLEAR","HARLEY-DAVIDSON","FLHTI (HARLEY-DAVIDSON)","2006","0","1 - NOT WORN"
"19518123","SAN ANTONIO","2023-04-30","0","1 - CLEAR","LEXUS","NX (LEXUS)","2018","0","97 - NOT APPLICABLE"
"19518123","SAN ANTONIO","2023-04-30","0","1 - CLEAR","SUZUKI","DR-Z125 (SUZUKI)","2022","0","99 - UNKNOWN IF WORN"
"19518123","SAN ANTONIO","2023-04-30","0","1 - CLEAR","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","2020","0","1 - NOT WORN"
"19518156","DENTON","2023-04-30","0","1 - CLEAR","HONDA","CBR600 (HONDA)","2003","0","2 - WORN, DAMAGED"
"19518156","DENTON","2023-04-30","0","1 - CLEAR","TOYOTA","PRIUS (TOYOTA)","2017","0","97 - NOT APPLICABLE"
"19518374","EL PASO","2023-04-30","1","1 - CLEAR","YAMAHA","YZF1000 (YAMAHA)","2016","1","2 - WORN, DAMAGED"
"19518456","AUSTIN","2023-04-30","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2022","0","2 - WORN, DAMAGED"
"19518456","AUSTIN","2023-04-30","0","1 - CLEAR","FORD","EXPLORER (FORD)","2005","0","97 - NOT APPLICABLE"
"19518688","OUTSIDE CITY LIMITS","2023-04-30","0","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2023","0","2 - WORN, DAMAGED"
"19518925","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","HARLEY-DAVIDSON","FXSTD (HARLEY-DAVIDSON)","2003","1","4 - WORN, UNK DAMAGE"
"19523202","HORIZON CITY","2023-04-30","0","1 - CLEAR","HONDA","CBR600 (HONDA)","2022","0","2 - WORN, DAMAGED"
"19525556","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","FORD","F350 (FORD)","2022","0","97 - NOT APPLICABLE"
"19525556","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","KAWASAKI","LZ1000 (KAWASAKI)","2017","1","2 - WORN, DAMAGED"
"19529657","HOUSTON","2023-04-30","0","1 - CLEAR","RAM","1500 (RAM)","2019","0","97 - NOT APPLICABLE"
"19529657","HOUSTON","2023-04-30","0","1 - CLEAR","RAM","1500 (RAM)","2019","0","97 - NOT APPLICABLE"
"19529657","HOUSTON","2023-04-30","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","1 - NOT WORN"
"19530220","SAN ANTONIO","2023-04-30","0","2 - CLOUDY","YAMAHA","YZF600 (YAMAHA)","2022","0","2 - WORN, DAMAGED"
"19530220","SAN ANTONIO","2023-04-30","0","2 - CLOUDY","KIA","SPORTAGE (KIA)","2008","0","97 - NOT APPLICABLE"
"19530376","PALMER","2023-04-30","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2010","0","1 - NOT WORN"
"19530376","PALMER","2023-04-30","0","1 - CLEAR","VOLKSWAGEN","PASSAT (VOLKSWAGEN)","2014","0","97 - NOT APPLICABLE"
"19530376","PALMER","2023-04-30","0","1 - CLEAR","VOLKSWAGEN","PASSAT (VOLKSWAGEN)","2014","0","97 - NOT APPLICABLE"
"19532006","OUTSIDE CITY LIMITS","2023-04-30","0","1 - CLEAR","KTM","525 (KTM)","2005","0","2 - WORN, DAMAGED"
"19534035","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","HARLEY-DAVIDSON","FLSTF (HARLEY-DAVIDSON)","2017","1","1 - NOT WORN"
"19534035","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","HARLEY-DAVIDSON","XL1200 (HARLEY-DAVIDSON)","2007","0","1 - NOT WORN"
"19534035","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","NISSAN","SENTRA (NISSAN)","2015","0","97 - NOT APPLICABLE"
"19536733","DENTON","2023-04-30","1","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","97 - NOT APPLICABLE"
"19536733","DENTON","2023-04-30","1","1 - CLEAR","SUZUKI","GSX-R750 (SUZUKI)","2019","1","2 - WORN, DAMAGED"
"19536733","DENTON","2023-04-30","1","1 - CLEAR","NISSAN","ROGUE (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19536733","DENTON","2023-04-30","1","1 - CLEAR","NISSAN","ROGUE (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19536733","DENTON","2023-04-30","1","1 - CLEAR","NISSAN","ROGUE (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19536733","DENTON","2023-04-30","1","1 - CLEAR","NISSAN","ROGUE (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19536733","DENTON","2023-04-30","1","1 - CLEAR","NISSAN","ROGUE (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19538234","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","OLDSMOBILE","88 (OLDSMOBILE)","1992","0","97 - NOT APPLICABLE"
"19538234","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","OLDSMOBILE","88 (OLDSMOBILE)","1992","1","97 - NOT APPLICABLE"
"19538234","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","OLDSMOBILE","88 (OLDSMOBILE)","1992","0","97 - NOT APPLICABLE"
"19538234","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2020","0","1 - NOT WORN"
"19544881","OUTSIDE CITY LIMITS","2023-04-30","0","1 - CLEAR","KAWASAKI","UNKNOWN (KAWASAKI)","2012","0","2 - WORN, DAMAGED"
"19546066","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","YAMAHA","FZ6 (YAMAHA)","2012","0","1 - NOT WORN"
"19546066","OUTSIDE CITY LIMITS","2023-04-30","1","1 - CLEAR","YAMAHA","FZ6 (YAMAHA)","2012","1","1 - NOT WORN"
"19552537","FORT WORTH","2023-04-30","1","1 - CLEAR","HONDA","CBR1000 (HONDA)","2007","1","1 - NOT WORN"
"19552537","FORT WORTH","2023-04-30","1","1 - CLEAR","TOYOTA","CAMRY (TOYOTA)","2014","0","97 - NOT APPLICABLE"
"19519952","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","CHEVROLET","S10 (CHEVROLET)","1992","0","97 - NOT APPLICABLE"
"19519952","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","BMW","F800 (BMW)","2009","0","2 - WORN, DAMAGED"
"19520904","SAN ANTONIO","2023-05-01","0","1 - CLEAR","KTM","690 (KTM)","2022","0","3 - WORN, NOT DAMAGED"
"19521717","TEXAS CITY","2023-05-01","0","1 - CLEAR","FORD","F150 (FORD)","2002","0","97 - NOT APPLICABLE"
"19521717","TEXAS CITY","2023-05-01","0","1 - CLEAR","FORD","F150 (FORD)","2002","0","97 - NOT APPLICABLE"
"19521717","TEXAS CITY","2023-05-01","0","1 - CLEAR","VICTORY MOTORCYCLES","UNKNOWN (VICTORY MOTORCYCLES)","2000","0","1 - NOT WORN"
"19522049","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","HONDA","HR-V (HONDA)","2019","0","97 - NOT APPLICABLE"
"19522049","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2017","0","3 - WORN, NOT DAMAGED"
"19522224","DALLAS","2023-05-01","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2016","0","1 - NOT WORN"
"19522224","DALLAS","2023-05-01","0","1 - CLEAR","SPARTAN MOTORS","FIRETRUCK (SPARTAN MOTORS)","2014","0","97 - NOT APPLICABLE"
"19522224","DALLAS","2023-05-01","0","1 - CLEAR","SPARTAN MOTORS","FIRETRUCK (SPARTAN MOTORS)","2014","0","97 - NOT APPLICABLE"
"19522224","DALLAS","2023-05-01","0","1 - CLEAR","SPARTAN MOTORS","FIRETRUCK (SPARTAN MOTORS)","2014","0","97 - NOT APPLICABLE"
"19522224","DALLAS","2023-05-01","0","1 - CLEAR","SPARTAN MOTORS","FIRETRUCK (SPARTAN MOTORS)","2014","0","97 - NOT APPLICABLE"
"19523147","AUSTIN","2023-05-01","0","1 - CLEAR","TOYOTA","PRIUS (TOYOTA)","2010","0","97 - NOT APPLICABLE"
"19523147","AUSTIN","2023-05-01","0","1 - CLEAR","KAWASAKI","VULCAN 2000 (KAWASAKI)","2023","0","2 - WORN, DAMAGED"
"19523516","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2021","0","2 - WORN, DAMAGED"
"19523516","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2009","0","97 - NOT APPLICABLE"
"19523516","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2009","0","97 - NOT APPLICABLE"
"19528010","MCKINNEY","2023-05-01","0","1 - CLEAR","SUZUKI","GZ250 (SUZUKI)","2001","0","1 - NOT WORN"
"19532762","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2014","0","3 - WORN, NOT DAMAGED"
"19532762","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2014","0","3 - WORN, NOT DAMAGED"
"19533979","HOUSTON","2023-05-01","0","1 - CLEAR","DODGE","JOURNEY (DODGE)","2018","0","97 - NOT APPLICABLE"
"19533979","HOUSTON","2023-05-01","0","1 - CLEAR","DODGE","JOURNEY (DODGE)","2018","0","97 - NOT APPLICABLE"
"19533979","HOUSTON","2023-05-01","0","1 - CLEAR","DODGE","JOURNEY (DODGE)","2018","0","97 - NOT APPLICABLE"
"19533979","HOUSTON","2023-05-01","0","1 - CLEAR","DODGE","JOURNEY (DODGE)","2018","0","97 - NOT APPLICABLE"
"19533979","HOUSTON","2023-05-01","0","1 - CLEAR","YAMAHA","MJ50 (YAMAHA)","2017","0","3 - WORN, NOT DAMAGED"
"19533979","HOUSTON","2023-05-01","0","1 - CLEAR","YAMAHA","MJ50 (YAMAHA)","2017","0","4 - WORN, UNK DAMAGE"
"19539942","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","97 - NOT APPLICABLE"
"19539942","OUTSIDE CITY LIMITS","2023-05-01","0","1 - CLEAR","KWIK-LOC","UNKNOWN (KWIK-LOC)","2002","0","2 - WORN, DAMAGED"
"19563443","SHENANDOAH","2023-05-01","1","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2022","1","1 - NOT WORN"
"19620120","ROUND ROCK","2023-05-01","0","1 - CLEAR","KAWASAKI","UNKNOWN (KAWASAKI)","2017","0","4 - WORN, UNK DAMAGE"
"19620120","ROUND ROCK","2023-05-01","0","1 - CLEAR","TOYOTA","CAMRY (TOYOTA)","2023","0","97 - NOT APPLICABLE"
"19531603","OUTSIDE CITY LIMITS","2023-05-02","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2012","0","99 - UNKNOWN IF WORN"
"19669034","HOUSTON","2023-05-02","1","1 - CLEAR","SUZUKI","GSX-R600 (SUZUKI)","2006","1","1 - NOT WORN"
"19669034","HOUSTON","2023-05-02","1","1 - CLEAR","MERCEDES-BENZ","GLA (MERCEDES-BENZ)","2018","0","97 - NOT APPLICABLE"
"19669034","HOUSTON","2023-05-02","1","1 - CLEAR","MERCEDES-BENZ","GLA (MERCEDES-BENZ)","2018","0","97 - NOT APPLICABLE"
"19669034","HOUSTON","2023-05-02","1","1 - CLEAR","MERCEDES-BENZ","GLA (MERCEDES-BENZ)","2018","0","97 - NOT APPLICABLE"
"19522970","MINERAL WELLS","2023-05-03","0","1 - CLEAR","TOYOTA","HIGHLANDER (TOYOTA)","2006","0","97 - NOT APPLICABLE"
"19522970","MINERAL WELLS","2023-05-03","0","1 - CLEAR","TOYOTA","HIGHLANDER (TOYOTA)","2006","0","97 - NOT APPLICABLE"
"19522970","MINERAL WELLS","2023-05-03","0","1 - CLEAR","CAN-AM","SPYDER ROADSTER (CAN-AM)","2014","0","4 - WORN, UNK DAMAGE"
"19524683","LUCAS","2023-05-03","0","1 - CLEAR","YAMAHA","TT-R110E (YAMAHA)","2019","0","1 - NOT WORN"
"19525308","AUSTIN","2023-05-03","0","1 - CLEAR","NISSAN","LEAF (NISSAN)","2018","0","97 - NOT APPLICABLE"
"19525308","AUSTIN","2023-05-03","0","1 - CLEAR","NISSAN","LEAF (NISSAN)","2018","0","97 - NOT APPLICABLE"
"19525308","AUSTIN","2023-05-03","0","1 - CLEAR","NISSAN","LEAF (NISSAN)","2018","0","97 - NOT APPLICABLE"
"19525308","AUSTIN","2023-05-03","0","1 - CLEAR","HARLEY-DAVIDSON","FLHTCU (HARLEY-DAVIDSON)","2012","0","1 - NOT WORN"
"19531065","OUTSIDE CITY LIMITS","2023-05-03","0","1 - CLEAR","JEEP","WRANGLER (JEEP)","2012","0","97 - NOT APPLICABLE"
"19531065","OUTSIDE CITY LIMITS","2023-05-03","0","1 - CLEAR","JEEP","WRANGLER (JEEP)","2012","0","97 - NOT APPLICABLE"
"19531065","OUTSIDE CITY LIMITS","2023-05-03","0","1 - CLEAR","SUZUKI","UNKNOWN (SUZUKI)","2002","0","2 - WORN, DAMAGED"
"19532901","ALLEN","2023-05-03","0","1 - CLEAR","FORD","EXPEDITION (FORD)","2022","0","97 - NOT APPLICABLE"
"19532901","ALLEN","2023-05-03","0","1 - CLEAR","KAWASAKI","EX400 (KAWASAKI)","2023","0","2 - WORN, DAMAGED"
